source	project	run_id	model	task	algo	G	steps	created	headline_metric
tinker	tinker	59d34fc6-f7b1-528f-8be2-26b6296936d9:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-28 06:04:44.130131+00:00	
tinker	tinker	fdcb0465-b90e-5163-8a5f-7f802f7cc100:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-28 06:04:07.847670+00:00	
tinker	tinker	e3a96b93-8d87-5c51-9b9b-5fffa0e4b31c:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-28 06:03:31.232030+00:00	
tinker	tinker	ec4877c5-6ab2-5286-8133-f15219ec8f0e:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-28 06:01:28.773268+00:00	
tinker	tinker	a4205dd9-f895-5a80-a359-5a2c36ce0088:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 09:37:29.801125+00:00	
tinker	tinker	97d44ae4-8122-50af-9e19-4c57d11242ae:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 09:37:17.524352+00:00	
tinker	tinker	6a822fce-c8b7-5dc6-b543-254802be931b:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 09:37:02.946765+00:00	
tinker	tinker	c7c756e3-c7a8-5d56-93a7-7e235a782cff:train:0	Qwen/Qwen3.5-35B-A3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 09:29:08.078917+00:00	
tinker	tinker	15d55fa4-182a-5c9c-9dc5-052acf484693:train:0	Qwen/Qwen3-32B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 09:37:37.328952+00:00	
tinker	tinker	ff421522-8fdc-5fc0-a6c7-b2e25ab1bc61:train:0	Qwen/Qwen3-32B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 09:00:54.115241+00:00	
tinker	tinker	05c4c4b3-6aff-5426-897f-e88baacc87a5:train:0	Qwen/Qwen3-32B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 09:01:06.385602+00:00	
tinker	tinker	bcd2ca7b-d24c-5b0e-879e-cf800aa0b730:train:0	Qwen/Qwen3-32B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 09:00:57.618760+00:00	
tinker	tinker	87f928f2-e8a9-534a-9ed3-4c1627aeb075:train:0	Qwen/Qwen3-32B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 09:01:02.455449+00:00	
tinker	tinker	5060c4a4-fcba-508a-bb46-09cc7d7669f4:train:0	Qwen/Qwen3-32B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 09:00:54.222102+00:00	
tinker	tinker	763b8929-356b-54a3-886a-c1d44eee73bd:train:0	meta-llama/Llama-3.1-8B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 09:03:50.863562+00:00	
tinker	tinker	3ea6e52a-3889-566c-87a1-907157e80df9:train:0	Qwen/Qwen3-30B-A3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 09:04:53.375604+00:00	
tinker	tinker	8ac43805-ede9-5851-a1cb-3651bd8f3583:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 08:36:48.977467+00:00	
tinker	tinker	f23877e6-7f4d-527d-8d3e-2d8ee5a6b207:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 08:08:58.107317+00:00	
tinker	tinker	c09e7504-7b97-5b7a-8c46-d861cde4ddf5:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-07 08:06:46.915825+00:00	
tinker	tinker	9f0806e3-9aa7-56cd-8d7a-caab37ac911a:train:0	meta-llama/Llama-3.1-8B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-01 05:16:01.318647+00:00	
tinker	tinker	9e1840ec-abb0-5f56-85d3-54d0d7a12176:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-01 05:23:40.676086+00:00	
tinker	tinker	9f53109d-1cdf-5e3e-a04b-a0c933878f51:train:0	meta-llama/Llama-3.1-8B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-01 05:00:46.370682+00:00	
tinker	tinker	03d1371d-b661-5ed9-b992-c2f1479303de:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-01 05:05:03.037569+00:00	
tinker	tinker	f48983ea-36ee-519c-8a7c-fa40be4e34e7:train:0	Qwen/Qwen3-30B-A3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-01 04:38:16.482742+00:00	
tinker	tinker	380ee7fe-a0fc-5224-b755-49256a020831:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-01 04:30:21.745359+00:00	
tinker	tinker	a5d56408-e610-56d8-964a-1f082596e9a5:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-01 04:11:23.971795+00:00	
tinker	tinker	201aa59c-1c9c-56b6-83b8-c31add97fece:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-01 03:51:19.919975+00:00	
tinker	tinker	b02195d7-a696-5c39-b9b2-bb2c2fcc500a:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-01 03:50:20.616976+00:00	
tinker	tinker	fbd8941a-72e9-51e1-96ae-e41fb6f84dd0:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-01 03:46:54.961014+00:00	
tinker	tinker	4a7034c2-7c17-5900-8002-10e13c35ac77:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-01 03:46:02.835250+00:00	
tinker	tinker	f9c9138b-0cb9-5951-acb7-14c9c2b661d2:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-01 03:44:07.634029+00:00	
tinker	tinker	6dd0a0f9-fa92-585c-9239-31a38a7841b9:train:0	Qwen/Qwen3-8B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-03-01 03:42:36.042395+00:00	
tinker	tinker	a9503074-c9d4-51d3-9155-4e46c73fbf9a:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-25 04:10:29.665628+00:00	
tinker	tinker	592c9a3d-ad36-545f-a9a4-9b2ebb1acd1b:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-25 04:09:35.220064+00:00	
tinker	tinker	f73748ae-b754-5c1a-9369-e2bb08513af0:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-25 05:58:49.312767+00:00	
tinker	tinker	a28eb4f6-6544-5b15-a8be-bd235ec6cb3c:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-25 04:20:45.186565+00:00	
tinker	tinker	38d13280-7597-5485-ac06-0427525fc7ae:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-25 06:00:48.385894+00:00	
tinker	tinker	afcf506f-e999-5caf-8d23-68c3dc6ed1fc:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-25 04:14:47.939557+00:00	
tinker	tinker	39aa5eb2-e234-5a95-ab68-896e4cac8c45:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-25 04:07:40.532575+00:00	
tinker	tinker	c4e1bbba-8b25-50fc-84d4-e10df97ff208:train:0	Qwen/Qwen3-VL-30B-A3B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-12 16:56:29.881147+00:00	
tinker	tinker	93e96315-2e2f-51e9-8860-36a75630af7f:train:0	Qwen/Qwen3-VL-30B-A3B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-12 16:54:20.715661+00:00	
tinker	tinker	a4ddf703-727a-5ae9-bb57-8c88aaf1b309:train:0	Qwen/Qwen3-VL-30B-A3B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-12 16:52:30.860792+00:00	
tinker	tinker	e08908e6-d23b-53cd-b9b0-4c5e57b977f9:train:0	Qwen/Qwen3-VL-30B-A3B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-12 16:52:07.912676+00:00	
tinker	tinker	d9deffb4-8cc6-556b-8fb0-1384fd3a105e:train:0	Qwen/Qwen3-VL-30B-A3B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-12 16:50:59.480953+00:00	
tinker	tinker	7d5c9293-c690-5434-9082-54b41ab6a074:train:0	Qwen/Qwen3-VL-30B-A3B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-12 16:49:49.295336+00:00	
tinker	tinker	e6ca7b0d-4cae-5ae4-9371-33fef5847480:train:0	Qwen/Qwen3-VL-30B-A3B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-12 16:48:42.866147+00:00	
tinker	tinker	3bbe89c2-9300-5556-b735-4c1d9b21e091:train:0	Qwen/Qwen3-VL-30B-A3B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-12 16:46:41.573632+00:00	
tinker	tinker	8dfa7af9-7891-5484-8625-ded951751f98:train:0	Qwen/Qwen3-VL-30B-A3B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-12 16:46:09.976971+00:00	
tinker	tinker	f90ab12b-88ec-5116-a6f6-eac02054fa11:train:0	Qwen/Qwen3-VL-30B-A3B-Instruct	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-12 16:45:22.155269+00:00	
tinker	tinker	0453224d-f5a6-57d7-9b4b-10f278576a38:train:0	meta-llama/Llama-3.1-70B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-08 05:13:51.731347+00:00	
tinker	tinker	b6f141d9-e02f-5225-9cac-e646d2bafa09:train:0	meta-llama/Llama-3.1-70B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-01-08 04:55:18.876133+00:00	
wandb	huggingface	ra8jxluz				16	50	2026-04-04T09:00:50Z	
wandb	huggingface	37rtlpl2				16	50	2026-04-04T09:13:02Z	
wandb	huggingface	wpxpf1fc				16	-1	2026-04-04T09:28:39Z	
wandb	skyrl-tinker	tfb2qsru	Qwen/Qwen3-8B		grpo	8	2	2026-03-29T21:13:47Z	
wandb	skyrl-tinker	as3gfob0	Qwen/Qwen3-8B		grpo	8	2	2026-03-29T21:17:12Z	
wandb	skyrl-tinker	68h67x6y	Qwen/Qwen3-8B		grpo	8	2	2026-03-29T21:20:09Z	
wandb	tinker-agentic-smoke	wp8xfjx6						2026-04-22T03:15:25Z	0.09375
wandb	tinker-agentic-smoke	yr1c1g9r				4		2026-04-22T03:15:25Z	
wandb	tinker-agentic-smoke	2xcmnv8j						2026-04-22T03:16:37Z	0.0375
wandb	tinker-agentic-smoke	1f6h86vf				4		2026-04-22T03:16:38Z	
wandb	tinker-agentic-smoke	4xs74oii						2026-04-22T03:23:51Z	
wandb	tinker-agentic-smoke	bb2oudtv						2026-04-22T03:24:24Z	
wandb	tinker-agentic-smoke	67sqcop4						2026-04-22T03:25:49Z	
wandb	tinker-agentic-smoke	jbvo9pg8						2026-04-22T03:26:56Z	
wandb	tinker-agentic-smoke	779whzpj						2026-04-22T03:56:18Z	0
wandb	tinker-agentic-smoke	0gruv67o				2		2026-04-22T03:56:19Z	
wandb	tinker-new-research	crxnjfxt	Qwen/Qwen3-8B					2026-07-04T09:22:56Z	0.375
wandb	tinker-new-research	q61zvzt3	Qwen/Qwen3-8B					2026-07-04T09:23:36Z	0.7381810897435898
wandb	tinker-new-research	9gp1ojsp	Qwen/Qwen3.5-4B				2	2026-07-04T09:27:18Z	0
wandb	tinker-new-research	ku25x46q	Qwen/Qwen3.5-4B				16	2026-07-04T09:28:17Z	0.5625
wandb	tinker-new-research	a52g04w0	Qwen/Qwen3.5-4B					2026-07-04T09:28:58Z	0.125
wandb	tinker-new-research	07gr53c8	Qwen/Qwen3.5-4B				16	2026-07-04T09:29:02Z	4
wandb	tinker-new-research	51hz4afs	Qwen/Qwen3.5-4B				16	2026-07-04T09:29:48Z	0.5
wandb	tinker-new-research	09zdaztp	Qwen/Qwen3.5-4B				40	2026-07-04T09:30:13Z	0.24105897071434343
wandb	tinker-new-research	ek1b2cxn	Qwen/Qwen3.5-4B					2026-07-04T09:34:17Z	0.792
wandb	tinker-rl-lab-world-class	3t9z44iz	meta-llama/Llama-3.1-8B-Instruct	gsm8k			30	2026-04-18T15:38:18Z	
wandb	tinker-rl-lab-world-class	8nhyfstb	Qwen/Qwen3-30B-A3B	gsm8k			30	2026-04-18T15:38:18Z	
wandb	tinker-rl-lab-world-class	8plw10xc	Qwen/Qwen3.5-4B	gsm8k			30	2026-04-18T15:38:18Z	
wandb	tinker-rl-lab-world-class	9fc17bqu	Qwen/Qwen3.5-27B	gsm8k			30	2026-04-18T15:38:18Z	
wandb	tinker-rl-lab-world-class	ax59u2zl	nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16	gsm8k			20	2026-04-18T15:38:18Z	
wandb	tinker-rl-lab-world-class	cv7gscq3	Qwen/Qwen3-30B-A3B-Instruct-2507	gsm8k			30	2026-04-18T15:38:18Z	
wandb	tinker-rl-lab-world-class	u6lrpz38	Qwen/Qwen3-235B-A22B-Instruct-2507	gsm8k			20	2026-04-18T15:38:18Z	
wandb	tinker-rl-lab-world-class	vv6uu72m	Qwen/Qwen3-8B	gsm8k			30	2026-04-18T15:38:18Z	
wandb	tinker-rl-lab-world-class	r28pjkud	deepseek-ai/DeepSeek-V3.1	gsm8k			20	2026-04-18T15:38:20Z	
wandb	tinker-rl-lab-world-class	rjxty3l2						2026-04-18T15:41:21Z	
wandb	tinker-rl-lab-world-class	0mfjudrf	Qwen/Qwen3.5-27B	gsm8k			30	2026-04-18T15:41:41Z	
wandb	tinker-rl-lab-world-class	ek7eb7n5	Qwen/Qwen3.5-4B	gsm8k			30	2026-04-18T15:41:41Z	
wandb	tinker-rl-lab-world-class	ggvjyshv	Qwen/Qwen3-32B	gsm8k			30	2026-04-18T15:41:41Z	
wandb	tinker-rl-lab-world-class	mo7naiuq	Qwen/Qwen3-235B-A22B-Instruct-2507	gsm8k			20	2026-04-18T15:41:41Z	
wandb	tinker-rl-lab-world-class	o97uim72	meta-llama/Llama-3.1-8B-Instruct	gsm8k			30	2026-04-18T15:41:41Z	
wandb	tinker-rl-lab-world-class	wbue9ji9	Qwen/Qwen3-8B	gsm8k			30	2026-04-18T15:41:41Z	
wandb	tinker-rl-lab-world-class	m0h1kht3	nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16	gsm8k			20	2026-04-18T15:42:04Z	
wandb	tinker-rl-lab-world-class	utte4kz0	deepseek-ai/DeepSeek-V3.1	gsm8k			20	2026-04-18T15:42:04Z	
wandb	tinker-rl-lab-world-class	hjv0ekv6	Qwen/Qwen3-32B	tool_use			30	2026-04-18T15:42:05Z	
wandb	tinker-rl-lab-world-class	95y69d53	Qwen/Qwen3-30B-A3B	gsm8k			30	2026-04-18T15:42:06Z	
wandb	tinker-rl-lab-world-class	jzv13ldt	Qwen/Qwen3-30B-A3B-Instruct-2507	gsm8k			30	2026-04-18T15:42:06Z	
wandb	tinker-rl-lab-world-class	sfeza59k	meta-llama/Llama-3.1-8B-Instruct	tool_use			30	2026-04-18T15:42:26Z	
wandb	tinker-rl-lab-world-class	8tg4wv64	openai/gpt-oss-20b	gsm8k			30	2026-04-18T15:42:27Z	
wandb	tinker-rl-lab-world-class	d3bvb4db	moonshotai/Kimi-K2-Thinking	gsm8k			20	2026-04-18T15:42:33Z	
wandb	tinker-rl-lab-world-class	fbfie2nd	Qwen/Qwen3-8B	kl_tracking			30	2026-04-18T15:42:49Z	
wandb	tinker-rl-lab-world-class	jt87etzq	Qwen/Qwen3-8B	humaneval				2026-04-18T15:42:49Z	
wandb	tinker-rl-lab-world-class	ri2pajjl	Qwen/Qwen3-8B	gsm8k	ppo_reinforce		30	2026-04-18T15:42:49Z	
wandb	tinker-rl-lab-world-class	wni44rkq	meta-llama/Llama-3.1-8B-Instruct	gsm8k	ppo_reinforce		30	2026-04-18T15:42:50Z	
wandb	tinker-rl-lab-world-class	bkuc519e	Qwen/Qwen3-32B	gsm8k_heldout				2026-04-18T15:42:52Z	
wandb	tinker-rl-lab-world-class	m4hg5upd	Qwen/Qwen3.5-27B	gsm8k_heldout				2026-04-18T15:42:55Z	
wandb	tinker-rl-lab-world-class	0r569zmz	meta-llama/Llama-3.1-8B-Instruct	gsm8k			30	2026-04-19T03:01:13Z	
wandb	tinker-rl-lab-world-class	3ma4iy35	Qwen/Qwen3-235B-A22B-Instruct-2507	gsm8k			20	2026-04-19T03:01:13Z	
wandb	tinker-rl-lab-world-class	gyadmw73	Qwen/Qwen3.5-27B	gsm8k			30	2026-04-19T03:01:13Z	
wandb	tinker-rl-lab-world-class	h67ar2sk	Qwen/Qwen3-32B	gsm8k			30	2026-04-19T03:01:13Z	
wandb	tinker-rl-lab-world-class	qxk1ji3v	nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-BF16	gsm8k			20	2026-04-19T03:01:13Z	
wandb	tinker-rl-lab-world-class	sqajfyr8	Qwen/Qwen3.5-4B	gsm8k			30	2026-04-19T03:01:13Z	
wandb	tinker-rl-lab-world-class	vrb9zxql	Qwen/Qwen3-8B	gsm8k	ppo_reinforce		30	2026-04-19T03:01:29Z	
wandb	tinker-rl-lab-world-class	4xlg1s78	Qwen/Qwen3-32B	gsm8k_heldout				2026-04-19T03:01:30Z	
wandb	tinker-rl-lab-world-class	kwhnveqj	Qwen/Qwen3.5-27B	gsm8k_heldout				2026-04-19T03:01:30Z	
wandb	tinker-rl-lab-world-class	dshd5xxm	meta-llama/Llama-3.1-8B-Instruct	gsm8k	ppo_reinforce		30	2026-04-19T03:01:34Z	
wandb	tinker-rl-lab-world-class	oak9w32i	Qwen/Qwen3-8B	humaneval				2026-04-19T03:01:34Z	
wandb	tinker-rl-lab-world-class	s0m88vpn	Qwen/Qwen3-8B	kl_tracking			30	2026-04-19T03:01:34Z	
wandb	tinker-rl-lab-world-class	3shxlxst	Qwen/Qwen3-32B	tool_use			30	2026-04-19T03:01:45Z	
wandb	tinker-rl-lab-world-class	19y4lpcc	openai/gpt-oss-20b	gsm8k			30	2026-04-19T03:01:46Z	
wandb	tinker-rl-lab-world-class	r8uwff0t	moonshotai/Kimi-K2-Thinking	gsm8k			20	2026-04-19T03:02:10Z	
wandb	tinker-rl-lab-world-class	0ait6dly	Qwen/Qwen3-32B	gsm8k			30	2026-04-19T03:52:59Z	
wandb	tinker-rl-lab-world-class	0o63xl1c	Qwen/Qwen3.5-27B	gsm8k			30	2026-04-19T03:52:59Z	
wandb	tinker-rl-lab-world-class	4hw4eko5	Qwen/Qwen3-235B-A22B-Instruct-2507	gsm8k			20	2026-04-19T03:52:59Z	
wandb	tinker-rl-lab-world-class	73vx0ufb	Qwen/Qwen3-30B-A3B-Instruct-2507	gsm8k			30	2026-04-19T03:52:59Z	
wandb	tinker-rl-lab-world-class	gxfk8nip	Qwen/Qwen3-30B-A3B	gsm8k			30	2026-04-19T03:52:59Z	
wandb	tinker-rl-lab-world-class	or5wgo7a	meta-llama/Llama-3.1-8B-Instruct	gsm8k			30	2026-04-19T03:52:59Z	
wandb	tinker-rl-lab-world-class	b0i6hjd3	openai/gpt-oss-20b	gsm8k			30	2026-04-19T04:11:53Z	
wandb	tinker-rl-lab-world-class	7ejhy2d7	moonshotai/Kimi-K2-Thinking	gsm8k			20	2026-04-19T04:12:00Z	
wandb	tinker-rl-lab-world-class	29r5rp3q	Qwen/Qwen3-32B	gsm8k			30	2026-04-19T04:37:50Z	
wandb	tinker-rl-lab-world-class	xmcdh5qm	Qwen/Qwen3.5-27B	gsm8k			30	2026-04-19T04:37:50Z	
wandb	tinker-rl-lab-world-class	cb0pltmi	Qwen/Qwen3.5-27B	gsm8k			30	2026-04-19T04:49:25Z	
wandb	tinker-rl-lab-world-class	x9e5l7xo	Qwen/Qwen3-32B	gsm8k			30	2026-04-19T04:49:25Z	
wandb	tinker-rl-lab-world-class	k7duoedx	openai/gpt-oss-20b	gsm8k			30	2026-04-19T06:23:38Z	
wandb	tinker-rl-lab-world-class	myp3krhn	moonshotai/Kimi-K2-Thinking	gsm8k			20	2026-04-19T06:23:38Z	
wandb	tinker-rl-lab-world-class	3abllmqk	Qwen/Qwen3-8B	gsm8k	GRPO		30	2026-04-19T06:28:00Z	
wandb	tinker-rl-lab-world-class	lu5ikfq7		held_out_eval				2026-04-19T06:28:00Z	
wandb	tinker-rl-lab-world-class	v9eesnqc	Qwen/Qwen3.5-4B	gsm8k	PPO		30	2026-04-19T06:28:01Z	
wandb	tinker-rl-lab-world-class	snm9mxni	Qwen/Qwen3-8B	gsm8k	grpo	8	30	2026-04-19T08:08:20Z	
wandb	tinker-rl-lab-world-class	q33egfyb	Qwen/Qwen3-8B	gsm8k	grpo	8	30	2026-04-19T08:08:21Z	
wandb	tinker-rl-lab-world-class	k6cmc7gi	Qwen/Qwen3-8B	gsm8k	grpo	8	30	2026-04-19T08:08:24Z	
wandb	tinker-rl-lab-world-class	9lleqd1g	Qwen/Qwen3-8B	gsm8k	grpo	8	30	2026-04-19T08:24:38Z	
wandb	tinker-rl-lab-world-class	c1zca2qb	Qwen/Qwen3-8B	gsm8k	grpo	8	30	2026-04-19T08:34:46Z	
wandb	tinker-rl-lab-world-class	igejxwwl	Qwen/Qwen3-8B	gsm8k	grpo	8	30	2026-04-19T08:34:49Z	
wandb	tinker-rl-lab-world-class	28bzhlsa	Qwen/Qwen3-8B	gsm8k	grpo	8	30	2026-04-19T08:34:50Z	
wandb	tinker-rl-lab-world-class	oeidbyzx	moonshotai/Kimi-K2-Thinking	gsm8k	grpo	8	30	2026-04-19T09:11:28Z	
wandb	tinker-rl-lab-world-class	27ymnugp	Qwen/Qwen3.5-397B-A17B	gsm8k	grpo	8	30	2026-04-19T09:11:29Z	
wandb	tinker-rl-lab-world-class	bxe5um4k	meta-llama/Llama-3.1-70B	gsm8k	grpo	8	30	2026-04-19T09:11:29Z	
wandb	tinker-rl-lab-world-class	v3ur5b1w	openai/gpt-oss-120b	gsm8k	grpo	8	30	2026-04-19T09:11:29Z	
wandb	tinker-rl-lab-world-class	xmot42ot	Qwen/Qwen3-8B-Base	gsm8k	grpo	8	30	2026-04-19T09:11:29Z	
wandb	tinker-rl-lab-world-class	hiy9w3wo	moonshotai/Kimi-K2.5	gsm8k	grpo	8	30	2026-04-19T09:11:31Z	
wandb	tinker-rl-lab-world-class	7kgeas83	meta-llama/Llama-3.2-3B-Instruct	gsm8k	TRL-GRPO			2026-04-19T09:16:08Z	
wandb	tinker-rl-lab-world-class	ilp9ipus	Qwen/Qwen3-8B	gsm8k	TRL-GRPO			2026-04-19T09:16:09Z	
wandb	tinker-rl-lab-world-class	8oxg8rgg	meta-llama/Llama-3.2-1B-Instruct	gsm8k	TRL-GRPO			2026-04-19T09:16:12Z	
wandb	tinker-rl-lab-world-class	q25vuhef	Qwen/Qwen3-8B	gsm8k	TRL-GRPO			2026-04-19T09:20:38Z	
wandb	tinker-rl-lab-world-class	ioiqdj7b	meta-llama/Llama-3.2-3B-Instruct	gsm8k	TRL-GRPO			2026-04-19T09:20:39Z	
wandb	tinker-rl-lab-world-class	zbwp8w7e	meta-llama/Llama-3.2-1B-Instruct	gsm8k	TRL-GRPO			2026-04-19T09:20:48Z	
wandb	tinker-rl-lab-world-class	cj3csn5e	meta-llama/Llama-3.2-3B-Instruct	gsm8k	TRL-GRPO	8	30	2026-04-19T09:22:03Z	
wandb	tinker-rl-lab-world-class	w83mv3ok	Qwen/Qwen3-8B	gsm8k	TRL-GRPO	8	30	2026-04-19T09:22:03Z	
wandb	tinker-rl-lab-world-class	gc3awqof	meta-llama/Llama-3.2-1B-Instruct	gsm8k	TRL-GRPO	8	30	2026-04-19T09:22:04Z	
wandb	tinker-rl-lab-world-class	njrt2no3	deepseek-ai/DeepSeek-V3.1-Base	gsm8k	grpo	8	30	2026-04-19T09:26:18Z	
wandb	tinker-rl-lab-world-class	7bn59gdn	meta-llama/Llama-3.1-8B	gsm8k	grpo	8	30	2026-04-19T09:42:56Z	
wandb	tinker-rl-lab-world-class	wv5ssnmp	Qwen/Qwen3-8B	gsm8k	grpo	2	30	2026-04-19T09:47:06Z	
wandb	tinker-rl-lab-world-class	lpxrbgw2	Qwen/Qwen3-8B	gsm8k	grpo	4	30	2026-04-19T09:48:54Z	
wandb	tinker-rl-lab-world-class	ao38u7bu	Qwen/Qwen3-8B	gsm8k	grpo	16	30	2026-04-19T09:51:14Z	
wandb	tinker-rl-lab-world-class	v1ttydp0	Qwen/Qwen3-8B	gsm8k	grpo	32	30	2026-04-19T10:00:49Z	
wandb	tinker-rl-lab-world-class	inatk9re	deepseek-ai/DeepSeek-V3.1	gsm8k	grpo	8	30	2026-04-19T10:03:30Z	
wandb	tinker-rl-lab-world-class	j0xgk0eo	deepseek-ai/DeepSeek-V3.1	gsm8k	grpo	8	30	2026-04-19T10:05:42Z	
wandb	tinker-rl-lab-world-class	d4wr8xqk	deepseek-ai/DeepSeek-V3.1	gsm8k	grpo	8	30	2026-04-19T10:08:49Z	
wandb	tinker-rl-lab-world-class	9w7gizec	moonshotai/Kimi-K2.5	gsm8k	grpo	8	30	2026-04-19T11:16:32Z	
wandb	tinker-rl-lab-world-class	ee20882i	moonshotai/Kimi-K2-Thinking	gsm8k	grpo	8	30	2026-04-19T11:16:32Z	
wandb	tinker-rl-lab-world-class	pyy1y27m	Qwen/Qwen3-8B-Base	gsm8k	grpo	8	30	2026-04-19T11:16:32Z	
wandb	tinker-rl-lab-world-class	qepg9b0r	meta-llama/Llama-3.1-70B	gsm8k	grpo	8	30	2026-04-19T11:16:32Z	
wandb	tinker-rl-lab-world-class	sdul6wv8	Qwen/Qwen3.5-397B-A17B	gsm8k	grpo	8	30	2026-04-19T11:16:32Z	
wandb	tinker-rl-lab-world-class	x29gchbr	openai/gpt-oss-120b	gsm8k	grpo	8	30	2026-04-19T11:16:32Z	
wandb	tinker-rl-lab-world-class	kqncve9u	deepseek-ai/DeepSeek-V3.1-Base	gsm8k	grpo	8	30	2026-04-19T11:31:39Z	
wandb	tinker-rl-lab-world-class	vi4ay2yi	meta-llama/Llama-3.1-8B	gsm8k	grpo	8	30	2026-04-19T11:37:07Z	
