fset	c	seed	threshold	cost_per_tx	flagged_frac
24full	100	590	0.8200	0.510900	0.0009
24full	100	590	0.8300	0.530800	0.0008
24full	100	590	0.8400	0.610600	0.0006
24full	100	590	0.8500	0.630600	0.0006
24full	100	590	0.8600	0.680400	0.0004
24full	100	590	0.8700	0.750300	0.0003
24full	100	590	0.8800	0.800200	0.0002
24full	100	590	0.8900	0.850200	0.0002
24full	100	590	0.9000	0.880200	0.0002
24full	100	590	0.9100	0.930100	0.0001
24full	100	590	0.9200	0.970100	0.0001
24full	100	590	0.9300	1.000100	0.0001
24full	100	590	0.9400	1.060100	0.0001
24full	100	590	0.9500	1.130000	0.0000
24full	100	590	0.9600	1.200000	0.0000
24full	100	590	0.9700	1.250000	0.0000
24full	100	590	0.9800	1.370000	0.0000
24full	100	590	0.9900	1.440000	0.0000
24full	100	590	1.0000	1.440000	0.0000
24full	1000	590	0.0100	0.968200	0.9682
24full	1000	590	0.0200	0.924700	0.9247
24full	1000	590	0.0300	0.869400	0.8694
24full	1000	590	0.0400	0.810700	0.8107
24full	1000	590	0.0500	0.748400	0.7484
24full	1000	590	0.0600	0.690000	0.6900
24full	1000	590	0.0700	0.632700	0.6327
24full	1000	590	0.0800	0.581400	0.5814
24full	1000	590	0.0900	0.534800	0.5348
24full	1000	590	0.1000	0.491300	0.4913
24full	1000	590	0.1100	0.451900	0.4519
24full	1000	590	0.1200	0.416500	0.4165
24full	1000	590	0.1300	0.379500	0.3795
24full	1000	590	0.1400	0.344800	0.3448
24full	1000	590	0.1500	0.315300	0.3153
24full	1000	590	0.1600	0.286800	0.2868
24full	1000	590	0.1700	0.264100	0.2641
24full	1000	590	0.1800	0.241200	0.2412
24full	1000	590	0.1900	0.221200	0.2212
24full	1000	590	0.2000	0.201000	0.2010
24full	1000	590	0.2100	0.183400	0.1834
24full	1000	590	0.2200	0.171100	0.1711
24full	1000	590	0.2300	0.157700	0.1577
24full	1000	590	0.2400	0.144500	0.1445
24full	1000	590	0.2500	0.132300	0.1323
24full	1000	590	0.2600	0.123700	0.1237
24full	1000	590	0.2700	0.112500	0.1125
24full	1000	590	0.2800	0.101900	0.1019
24full	1000	590	0.2900	0.093200	0.0932
24full	1000	590	0.3000	0.086100	0.0861
24full	1000	590	0.3100	0.078700	0.0787
24full	1000	590	0.3200	0.072300	0.0723
24full	1000	590	0.3300	0.067700	0.0677
24full	1000	590	0.3400	0.062800	0.0628
24full	1000	590	0.3500	0.058200	0.0582
24full	1000	590	0.3600	0.053200	0.0532
24full	1000	590	0.3700	0.049500	0.0495
24full	1000	590	0.3800	0.045200	0.0452
24full	1000	590	0.3900	0.041500	0.0415
24full	1000	590	0.4000	0.038000	0.0380
24full	1000	590	0.4100	0.035600	0.0356
24full	1000	590	0.4200	0.032800	0.0328
24full	1000	590	0.4300	0.030700	0.0307
24full	1000	590	0.4400	0.028800	0.0288
24full	1000	590	0.4500	0.026400	0.0264
24full	1000	590	0.4600	0.024400	0.0244
24full	1000	590	0.4700	0.023000	0.0230
24full	1000	590	0.4800	0.021000	0.0210
24full	1000	590	0.4900	0.020000	0.0200
24full	1000	590	0.5000	0.118700	0.0187
24full	1000	590	0.5100	0.117000	0.0170
24full	1000	590	0.5200	0.115400	0.0154
24full	1000	590	0.5300	0.214700	0.0147
24full	1000	590	0.5400	0.314300	0.0143
24full	1000	590	0.5500	0.413200	0.0132
24full	1000	590	0.5600	0.412400	0.0124
24full	1000	590	0.5700	0.411800	0.0118
24full	1000	590	0.5800	0.411200	0.0112
24full	1000	590	0.5900	0.410500	0.0105
24full	1000	590	0.6000	0.409400	0.0094
24full	1000	590	0.6100	0.508700	0.0087
24full	1000	590	0.6200	0.508000	0.0080
24full	1000	590	0.6300	0.607100	0.0071
24full	1000	590	0.6400	0.606500	0.0065
24full	1000	590	0.6500	0.806000	0.0060
24full	1000	590	0.6600	0.905500	0.0055
24full	1000	590	0.6700	1.104900	0.0049
24full	1000	590	0.6800	1.204800	0.0048
24full	1000	590	0.6900	1.404500	0.0045
24full	1000	590	0.7000	1.504000	0.0040
24full	1000	590	0.7100	1.603500	0.0035
24full	1000	590	0.7200	2.103200	0.0032
24full	1000	590	0.7300	2.402500	0.0025
24full	1000	590	0.7400	2.702200	0.0022
24full	1000	590	0.7500	3.302200	0.0022
24full	1000	590	0.7600	3.402000	0.0020
24full	1000	590	0.7700	3.701700	0.0017
24full	1000	590	0.7800	3.901400	0.0014
24full	1000	590	0.7900	4.301200	0.0012
24full	1000	590	0.8000	4.601100	0.0011
24full	1000	590	0.8100	4.801000	0.0010
24full	1000	590	0.8200	5.100900	0.0009
24full	1000	590	0.8300	5.300800	0.0008
24full	1000	590	0.8400	6.100600	0.0006
24full	1000	590	0.8500	6.300600	0.0006
24full	1000	590	0.8600	6.800400	0.0004
24full	1000	590	0.8700	7.500300	0.0003
24full	1000	590	0.8800	8.000200	0.0002
24full	1000	590	0.8900	8.500200	0.0002
24full	1000	590	0.9000	8.800200	0.0002
24full	1000	590	0.9100	9.300100	0.0001
24full	1000	590	0.9200	9.700100	0.0001
24full	1000	590	0.9300	10.000100	0.0001
24full	1000	590	0.9400	10.600100	0.0001
24full	1000	590	0.9500	11.300000	0.0000
24full	1000	590	0.9600	12.000000	0.0000
24full	1000	590	0.9700	12.500000	0.0000
24full	1000	590	0.9800	13.700000	0.0000
24full	1000	590	0.9900	14.400000	0.0000
24full	1000	590	1.0000	14.400000	0.0000
4sensor	1	42	0.0100	0.980600	0.9806
4sensor	1	42	0.0200	0.968100	0.9681
4sensor	1	42	0.0300	0.951400	0.9514
4sensor	1	42	0.0400	0.933800	0.9338
4sensor	1	42	0.0500	0.918400	0.9184
4sensor	1	42	0.0600	0.902100	0.9021
4sensor	1	42	0.0700	0.885800	0.8858
4sensor	1	42	0.0800	0.869600	0.8696
4sensor	1	42	0.0900	0.854100	0.8541
4sensor	1	42	0.1000	0.840600	0.8406
4sensor	1	42	0.1100	0.825900	0.8259
4sensor	1	42	0.1200	0.807800	0.8078
4sensor	1	42	0.1300	0.793800	0.7938
4sensor	1	42	0.1400	0.780800	0.7808
4sensor	1	42	0.1500	0.764700	0.7647
4sensor	1	42	0.1600	0.749800	0.7498
4sensor	1	42	0.1700	0.735900	0.7359
4sensor	1	42	0.1800	0.723200	0.7232
4sensor	1	42	0.1900	0.706800	0.7068
4sensor	1	42	0.2000	0.690700	0.6907
4sensor	1	42	0.2100	0.674700	0.6747
4sensor	1	42	0.2200	0.659800	0.6598
4sensor	1	42	0.2300	0.642800	0.6428
4sensor	1	42	0.2400	0.626200	0.6262
4sensor	1	42	0.2500	0.607600	0.6076
4sensor	1	42	0.2600	0.592700	0.5927
4sensor	1	42	0.2700	0.577400	0.5774
4sensor	1	42	0.2800	0.560600	0.5606
4sensor	1	42	0.2900	0.543500	0.5435
4sensor	1	42	0.3000	0.527100	0.5271
4sensor	1	42	0.3100	0.510700	0.5107
4sensor	1	42	0.3200	0.494600	0.4946
4sensor	1	42	0.3300	0.477200	0.4772
4sensor	1	42	0.3400	0.461300	0.4613
4sensor	1	42	0.3500	0.443900	0.4439
4sensor	1	42	0.3600	0.426700	0.4267
4sensor	1	42	0.3700	0.410400	0.4104
4sensor	1	42	0.3800	0.394400	0.3944
4sensor	1	42	0.3900	0.375800	0.3758
4sensor	1	42	0.4000	0.356700	0.3567
4sensor	1	42	0.4100	0.341900	0.3419
4sensor	1	42	0.4200	0.324400	0.3244
4sensor	1	42	0.4300	0.307400	0.3074
4sensor	1	42	0.4400	0.290400	0.2904
4sensor	1	42	0.4500	0.273700	0.2737
4sensor	1	42	0.4600	0.256800	0.2568
4sensor	1	42	0.4700	0.241300	0.2413
4sensor	1	42	0.4800	0.223200	0.2231
4sensor	1	42	0.4900	0.209900	0.2097
4sensor	1	42	0.5000	0.194400	0.1942
4sensor	1	42	0.5100	0.178000	0.1778
4sensor	1	42	0.5200	0.163800	0.1635
4sensor	1	42	0.5300	0.151300	0.1509
4sensor	1	42	0.5400	0.137800	0.1371
4sensor	1	42	0.5500	0.125700	0.1248
4sensor	1	42	0.5600	0.112400	0.1113
4sensor	1	42	0.5700	0.100900	0.0996
4sensor	1	42	0.5800	0.089000	0.0874
4sensor	1	42	0.5900	0.078700	0.0769
4sensor	1	42	0.6000	0.068000	0.0661
4sensor	1	42	0.6100	0.058800	0.0560
4sensor	1	42	0.6200	0.050600	0.0473
4sensor	1	42	0.6300	0.043800	0.0402
4sensor	1	42	0.6400	0.039700	0.0349
4sensor	1	42	0.6500	0.034600	0.0293
4sensor	1	42	0.6600	0.031200	0.0252
4sensor	1	42	0.6700	0.028000	0.0213
4sensor	1	42	0.6800	0.025300	0.0181
4sensor	1	42	0.6900	0.022900	0.0153
4sensor	1	42	0.7000	0.020600	0.0121
4sensor	1	42	0.7100	0.019300	0.0099
4sensor	1	42	0.7200	0.018300	0.0085
4sensor	1	42	0.7300	0.017700	0.0071
4sensor	1	42	0.7400	0.017200	0.0059
4sensor	1	42	0.7500	0.016100	0.0046
4sensor	1	42	0.7600	0.016400	0.0042
4sensor	1	42	0.7700	0.015900	0.0033
4sensor	1	42	0.7800	0.015400	0.0027
4sensor	1	42	0.7900	0.015100	0.0020
4sensor	1	42	0.8000	0.014600	0.0015
4sensor	1	42	0.8100	0.014400	0.0013
4sensor	1	42	0.8200	0.014400	0.0011
4sensor	1	42	0.8300	0.014600	0.0009
4sensor	1	42	0.8400	0.014400	0.0006
4sensor	1	42	0.8500	0.014400	0.0006
4sensor	1	42	0.8600	0.014300	0.0004
4sensor	1	42	0.8700	0.014200	0.0002
4sensor	1	42	0.8800	0.014200	0.0001
4sensor	1	42	0.8900	0.014200	0.0000
4sensor	1	42	0.9000	0.014200	0.0000
4sensor	1	42	0.9100	0.014300	0.0000
4sensor	1	42	0.9200	0.014400	0.0000
4sensor	1	42	0.9300	0.014400	0.0000
4sensor	1	42	0.9400	0.014400	0.0000
4sensor	1	42	0.9500	0.014400	0.0000
4sensor	1	42	0.9600	0.014400	0.0000
4sensor	1	42	0.9700	0.014400	0.0000
4sensor	1	42	0.9800	0.014400	0.0000
4sensor	1	42	0.9900	0.014400	0.0000
4sensor	1	42	1.0000	0.014400	0.0000
4sensor	10	42	0.0100	0.980600	0.9806
4sensor	10	42	0.0200	0.968100	0.9681
4sensor	10	42	0.0300	0.951400	0.9514
4sensor	10	42	0.0400	0.933800	0.9338
4sensor	10	42	0.0500	0.918400	0.9184
4sensor	10	42	0.0600	0.902100	0.9021
4sensor	10	42	0.0700	0.885800	0.8858
4sensor	10	42	0.0800	0.869600	0.8696
4sensor	10	42	0.0900	0.854100	0.8541
4sensor	10	42	0.1000	0.840600	0.8406
4sensor	10	42	0.1100	0.825900	0.8259
4sensor	10	42	0.1200	0.807800	0.8078
4sensor	10	42	0.1300	0.793800	0.7938
4sensor	10	42	0.1400	0.780800	0.7808
4sensor	10	42	0.1500	0.764700	0.7647
4sensor	10	42	0.1600	0.749800	0.7498
4sensor	10	42	0.1700	0.735900	0.7359
4sensor	10	42	0.1800	0.723200	0.7232
4sensor	10	42	0.1900	0.706800	0.7068
4sensor	10	42	0.2000	0.690700	0.6907
4sensor	10	42	0.2100	0.674700	0.6747
4sensor	10	42	0.2200	0.659800	0.6598
4sensor	10	42	0.2300	0.642800	0.6428
4sensor	10	42	0.2400	0.626200	0.6262
4sensor	10	42	0.2500	0.607600	0.6076
4sensor	10	42	0.2600	0.592700	0.5927
4sensor	10	42	0.2700	0.577400	0.5774
4sensor	10	42	0.2800	0.560600	0.5606
4sensor	10	42	0.2900	0.543500	0.5435
4sensor	10	42	0.3000	0.527100	0.5271
4sensor	10	42	0.3100	0.510700	0.5107
4sensor	10	42	0.3200	0.494600	0.4946
4sensor	10	42	0.3300	0.477200	0.4772
4sensor	10	42	0.3400	0.461300	0.4613
4sensor	10	42	0.3500	0.443900	0.4439
4sensor	10	42	0.3600	0.426700	0.4267
4sensor	10	42	0.3700	0.410400	0.4104
4sensor	10	42	0.3800	0.394400	0.3944
4sensor	10	42	0.3900	0.375800	0.3758
4sensor	10	42	0.4000	0.356700	0.3567
4sensor	10	42	0.4100	0.341900	0.3419
4sensor	10	42	0.4200	0.324400	0.3244
4sensor	10	42	0.4300	0.307400	0.3074
4sensor	10	42	0.4400	0.290400	0.2904
4sensor	10	42	0.4500	0.273700	0.2737
4sensor	10	42	0.4600	0.256800	0.2568
4sensor	10	42	0.4700	0.241300	0.2413
4sensor	10	42	0.4800	0.224100	0.2231
4sensor	10	42	0.4900	0.211700	0.2097
4sensor	10	42	0.5000	0.196200	0.1942
4sensor	10	42	0.5100	0.179800	0.1778
4sensor	10	42	0.5200	0.166500	0.1635
4sensor	10	42	0.5300	0.154900	0.1509
4sensor	10	42	0.5400	0.144100	0.1371
4sensor	10	42	0.5500	0.133800	0.1248
4sensor	10	42	0.5600	0.122300	0.1113
4sensor	10	42	0.5700	0.112600	0.0996
4sensor	10	42	0.5800	0.103400	0.0874
4sensor	10	42	0.5900	0.094900	0.0769
4sensor	10	42	0.6000	0.085100	0.0661
4sensor	10	42	0.6100	0.084000	0.0560
4sensor	10	42	0.6200	0.080300	0.0473
4sensor	10	42	0.6300	0.076200	0.0402
4sensor	10	42	0.6400	0.082900	0.0349
4sensor	10	42	0.6500	0.082300	0.0293
4sensor	10	42	0.6600	0.085200	0.0252
4sensor	10	42	0.6700	0.088300	0.0213
4sensor	10	42	0.6800	0.090100	0.0181
4sensor	10	42	0.6900	0.091300	0.0153
4sensor	10	42	0.7000	0.097100	0.0121
4sensor	10	42	0.7100	0.103900	0.0099
4sensor	10	42	0.7200	0.106500	0.0085
4sensor	10	42	0.7300	0.113100	0.0071
4sensor	10	42	0.7400	0.118900	0.0059
4sensor	10	42	0.7500	0.119600	0.0046
4sensor	10	42	0.7600	0.126200	0.0042
4sensor	10	42	0.7700	0.129300	0.0033
4sensor	10	42	0.7800	0.129700	0.0027
4sensor	10	42	0.7900	0.133000	0.0020
4sensor	10	42	0.8000	0.132500	0.0015
4sensor	10	42	0.8100	0.132300	0.0013
4sensor	10	42	0.8200	0.134100	0.0011
4sensor	10	42	0.8300	0.137900	0.0009
4sensor	10	42	0.8400	0.138600	0.0006
4sensor	10	42	0.8500	0.138600	0.0006
4sensor	10	42	0.8600	0.139400	0.0004
4sensor	10	42	0.8700	0.140200	0.0002
4sensor	10	42	0.8800	0.141100	0.0001
4sensor	10	42	0.8900	0.142000	0.0000
4sensor	10	42	0.9000	0.142000	0.0000
4sensor	10	42	0.9100	0.143000	0.0000
4sensor	10	42	0.9200	0.144000	0.0000
4sensor	10	42	0.9300	0.144000	0.0000
4sensor	10	42	0.9400	0.144000	0.0000
4sensor	10	42	0.9500	0.144000	0.0000
4sensor	10	42	0.9600	0.144000	0.0000
4sensor	10	42	0.9700	0.144000	0.0000
4sensor	10	42	0.9800	0.144000	0.0000
4sensor	10	42	0.9900	0.144000	0.0000
4sensor	10	42	1.0000	0.144000	0.0000
4sensor	100	42	0.0100	0.980600	0.9806
4sensor	100	42	0.0200	0.968100	0.9681
4sensor	100	42	0.0300	0.951400	0.9514
4sensor	100	42	0.0400	0.933800	0.9338
4sensor	100	42	0.0500	0.918400	0.9184
4sensor	100	42	0.0600	0.902100	0.9021
4sensor	100	42	0.0700	0.885800	0.8858
4sensor	100	42	0.0800	0.869600	0.8696
4sensor	100	42	0.0900	0.854100	0.8541
4sensor	100	42	0.1000	0.840600	0.8406
4sensor	100	42	0.1100	0.825900	0.8259
4sensor	100	42	0.1200	0.807800	0.8078
4sensor	100	42	0.1300	0.793800	0.7938
4sensor	100	42	0.1400	0.780800	0.7808
4sensor	100	42	0.1500	0.764700	0.7647
4sensor	100	42	0.1600	0.749800	0.7498
4sensor	100	42	0.1700	0.735900	0.7359
4sensor	100	42	0.1800	0.723200	0.7232
4sensor	100	42	0.1900	0.706800	0.7068
4sensor	100	42	0.2000	0.690700	0.6907
4sensor	100	42	0.2100	0.674700	0.6747
4sensor	100	42	0.2200	0.659800	0.6598
4sensor	100	42	0.2300	0.642800	0.6428
4sensor	100	42	0.2400	0.626200	0.6262
4sensor	100	42	0.2500	0.607600	0.6076
4sensor	100	42	0.2600	0.592700	0.5927
4sensor	100	42	0.2700	0.577400	0.5774
4sensor	100	42	0.2800	0.560600	0.5606
4sensor	100	42	0.2900	0.543500	0.5435
4sensor	100	42	0.3000	0.527100	0.5271
4sensor	100	42	0.3100	0.510700	0.5107
4sensor	100	42	0.3200	0.494600	0.4946
4sensor	100	42	0.3300	0.477200	0.4772
4sensor	100	42	0.3400	0.461300	0.4613
4sensor	100	42	0.3500	0.443900	0.4439
4sensor	100	42	0.3600	0.426700	0.4267
4sensor	100	42	0.3700	0.410400	0.4104
4sensor	100	42	0.3800	0.394400	0.3944
4sensor	100	42	0.3900	0.375800	0.3758
4sensor	100	42	0.4000	0.356700	0.3567
4sensor	100	42	0.4100	0.341900	0.3419
4sensor	100	42	0.4200	0.324400	0.3244
4sensor	100	42	0.4300	0.307400	0.3074
4sensor	100	42	0.4400	0.290400	0.2904
4sensor	100	42	0.4500	0.273700	0.2737
4sensor	100	42	0.4600	0.256800	0.2568
4sensor	100	42	0.4700	0.241300	0.2413
4sensor	100	42	0.4800	0.233100	0.2231
4sensor	100	42	0.4900	0.229700	0.2097
4sensor	100	42	0.5000	0.214200	0.1942
4sensor	100	42	0.5100	0.197800	0.1778
4sensor	100	42	0.5200	0.193500	0.1635
4sensor	100	42	0.5300	0.190900	0.1509
4sensor	100	42	0.5400	0.207100	0.1371
4sensor	100	42	0.5500	0.214800	0.1248
4sensor	100	42	0.5600	0.221300	0.1113
4sensor	100	42	0.5700	0.229600	0.0996
4sensor	100	42	0.5800	0.247400	0.0874
4sensor	100	42	0.5900	0.256900	0.0769
4sensor	100	42	0.6000	0.256100	0.0661
4sensor	100	42	0.6100	0.336000	0.0560
4sensor	100	42	0.6200	0.377300	0.0473
4sensor	100	42	0.6300	0.400200	0.0402
4sensor	100	42	0.6400	0.514900	0.0349
4sensor	100	42	0.6500	0.559300	0.0293
4sensor	100	42	0.6600	0.625200	0.0252
4sensor	100	42	0.6700	0.691300	0.0213
4sensor	100	42	0.6800	0.738100	0.0181
4sensor	100	42	0.6900	0.775300	0.0153
4sensor	100	42	0.7000	0.862100	0.0121
4sensor	100	42	0.7100	0.949900	0.0099
4sensor	100	42	0.7200	0.988500	0.0085
4sensor	100	42	0.7300	1.067100	0.0071
4sensor	100	42	0.7400	1.135900	0.0059
4sensor	100	42	0.7500	1.154600	0.0046
4sensor	100	42	0.7600	1.224200	0.0042
4sensor	100	42	0.7700	1.263300	0.0033
4sensor	100	42	0.7800	1.272700	0.0027
4sensor	100	42	0.7900	1.312000	0.0020
4sensor	100	42	0.8000	1.311500	0.0015
4sensor	100	42	0.8100	1.311300	0.0013
4sensor	100	42	0.8200	1.331100	0.0011
4sensor	100	42	0.8300	1.370900	0.0009
4sensor	100	42	0.8400	1.380600	0.0006
4sensor	100	42	0.8500	1.380600	0.0006
4sensor	100	42	0.8600	1.390400	0.0004
4sensor	100	42	0.8700	1.400200	0.0002
4sensor	100	42	0.8800	1.410100	0.0001
4sensor	100	42	0.8900	1.420000	0.0000
4sensor	100	42	0.9000	1.420000	0.0000
4sensor	100	42	0.9100	1.430000	0.0000
4sensor	100	42	0.9200	1.440000	0.0000
4sensor	100	42	0.9300	1.440000	0.0000
4sensor	100	42	0.9400	1.440000	0.0000
4sensor	100	42	0.9500	1.440000	0.0000
4sensor	100	42	0.9600	1.440000	0.0000
4sensor	100	42	0.9700	1.440000	0.0000
4sensor	100	42	0.9800	1.440000	0.0000
4sensor	100	42	0.9900	1.440000	0.0000
4sensor	100	42	1.0000	1.440000	0.0000
4sensor	1000	42	0.0100	0.980600	0.9806
4sensor	1000	42	0.0200	0.968100	0.9681
4sensor	1000	42	0.0300	0.951400	0.9514
4sensor	1000	42	0.0400	0.933800	0.9338
4sensor	1000	42	0.0500	0.918400	0.9184
4sensor	1000	42	0.0600	0.902100	0.9021
4sensor	1000	42	0.0700	0.885800	0.8858
4sensor	1000	42	0.0800	0.869600	0.8696
4sensor	1000	42	0.0900	0.854100	0.8541
4sensor	1000	42	0.1000	0.840600	0.8406
4sensor	1000	42	0.1100	0.825900	0.8259
4sensor	1000	42	0.1200	0.807800	0.8078
4sensor	1000	42	0.1300	0.793800	0.7938
4sensor	1000	42	0.1400	0.780800	0.7808
4sensor	1000	42	0.1500	0.764700	0.7647
4sensor	1000	42	0.1600	0.749800	0.7498
4sensor	1000	42	0.1700	0.735900	0.7359
4sensor	1000	42	0.1800	0.723200	0.7232
4sensor	1000	42	0.1900	0.706800	0.7068
4sensor	1000	42	0.2000	0.690700	0.6907
4sensor	1000	42	0.2100	0.674700	0.6747
4sensor	1000	42	0.2200	0.659800	0.6598
4sensor	1000	42	0.2300	0.642800	0.6428
4sensor	1000	42	0.2400	0.626200	0.6262
4sensor	1000	42	0.2500	0.607600	0.6076
4sensor	1000	42	0.2600	0.592700	0.5927
4sensor	1000	42	0.2700	0.577400	0.5774
4sensor	1000	42	0.2800	0.560600	0.5606
4sensor	1000	42	0.2900	0.543500	0.5435
4sensor	1000	42	0.3000	0.527100	0.5271
4sensor	1000	42	0.3100	0.510700	0.5107
4sensor	1000	42	0.3200	0.494600	0.4946
4sensor	1000	42	0.3300	0.477200	0.4772
4sensor	1000	42	0.3400	0.461300	0.4613
4sensor	1000	42	0.3500	0.443900	0.4439
4sensor	1000	42	0.3600	0.426700	0.4267
4sensor	1000	42	0.3700	0.410400	0.4104
4sensor	1000	42	0.3800	0.394400	0.3944
4sensor	1000	42	0.3900	0.375800	0.3758
4sensor	1000	42	0.4000	0.356700	0.3567
4sensor	1000	42	0.4100	0.341900	0.3419
4sensor	1000	42	0.4200	0.324400	0.3244
4sensor	1000	42	0.4300	0.307400	0.3074
4sensor	1000	42	0.4400	0.290400	0.2904
4sensor	1000	42	0.4500	0.273700	0.2737
4sensor	1000	42	0.4600	0.256800	0.2568
4sensor	1000	42	0.4700	0.241300	0.2413
4sensor	1000	42	0.4800	0.323100	0.2231
4sensor	1000	42	0.4900	0.409700	0.2097
4sensor	1000	42	0.5000	0.394200	0.1942
4sensor	1000	42	0.5100	0.377800	0.1778
4sensor	1000	42	0.5200	0.463500	0.1635
4sensor	1000	42	0.5300	0.550900	0.1509
4sensor	1000	42	0.5400	0.837100	0.1371
4sensor	1000	42	0.5500	1.024800	0.1248
4sensor	1000	42	0.5600	1.211300	0.1113
4sensor	1000	42	0.5700	1.399600	0.0996
4sensor	1000	42	0.5800	1.687400	0.0874
4sensor	1000	42	0.5900	1.876900	0.0769
4sensor	1000	42	0.6000	1.966100	0.0661
4sensor	1000	42	0.6100	2.856000	0.0560
4sensor	1000	42	0.6200	3.347300	0.0473
4sensor	1000	42	0.6300	3.640200	0.0402
4sensor	1000	42	0.6400	4.834900	0.0349
4sensor	1000	42	0.6500	5.329300	0.0293
4sensor	1000	42	0.6600	6.025200	0.0252
4sensor	1000	42	0.6700	6.721300	0.0213
4sensor	1000	42	0.6800	7.218100	0.0181
4sensor	1000	42	0.6900	7.615300	0.0153
4sensor	1000	42	0.7000	8.512100	0.0121
4sensor	1000	42	0.7100	9.409900	0.0099
4sensor	1000	42	0.7200	9.808500	0.0085
4sensor	1000	42	0.7300	10.607100	0.0071
4sensor	1000	42	0.7400	11.305900	0.0059
4sensor	1000	42	0.7500	11.504600	0.0046
4sensor	1000	42	0.7600	12.204200	0.0042
4sensor	1000	42	0.7700	12.603300	0.0033
4sensor	1000	42	0.7800	12.702700	0.0027
4sensor	1000	42	0.7900	13.102000	0.0020
4sensor	1000	42	0.8000	13.101500	0.0015
4sensor	1000	42	0.8100	13.101300	0.0013
4sensor	1000	42	0.8200	13.301100	0.0011
4sensor	1000	42	0.8300	13.700900	0.0009
4sensor	1000	42	0.8400	13.800600	0.0006
4sensor	1000	42	0.8500	13.800600	0.0006
4sensor	1000	42	0.8600	13.900400	0.0004
4sensor	1000	42	0.8700	14.000200	0.0002
4sensor	1000	42	0.8800	14.100100	0.0001
4sensor	1000	42	0.8900	14.200000	0.0000
4sensor	1000	42	0.9000	14.200000	0.0000
4sensor	1000	42	0.9100	14.300000	0.0000
4sensor	1000	42	0.9200	14.400000	0.0000
4sensor	1000	42	0.9300	14.400000	0.0000
4sensor	1000	42	0.9400	14.400000	0.0000
4sensor	1000	42	0.9500	14.400000	0.0000
4sensor	1000	42	0.9600	14.400000	0.0000
4sensor	1000	42	0.9700	14.400000	0.0000
4sensor	1000	42	0.9800	14.400000	0.0000
4sensor	1000	42	0.9900	14.400000	0.0000
4sensor	1000	42	1.0000	14.400000	0.0000
4sensor	1	179	0.0100	0.981700	0.9817
4sensor	1	179	0.0200	0.967100	0.9671
4sensor	1	179	0.0300	0.951900	0.9519
4sensor	1	179	0.0400	0.936400	0.9364
4sensor	1	179	0.0500	0.920700	0.9207
4sensor	1	179	0.0600	0.903700	0.9037
4sensor	1	179	0.0700	0.889000	0.8890
4sensor	1	179	0.0800	0.874900	0.8749
4sensor	1	179	0.0900	0.860400	0.8604
4sensor	1	179	0.1000	0.846000	0.8460
4sensor	1	179	0.1100	0.833200	0.8332
4sensor	1	179	0.1200	0.817200	0.8172
4sensor	1	179	0.1300	0.801300	0.8013
4sensor	1	179	0.1400	0.787100	0.7871
4sensor	1	179	0.1500	0.772700	0.7727
4sensor	1	179	0.1600	0.758300	0.7583
4sensor	1	179	0.1700	0.744300	0.7443
4sensor	1	179	0.1800	0.728800	0.7288
4sensor	1	179	0.1900	0.714800	0.7148
4sensor	1	179	0.2000	0.699900	0.6999
4sensor	1	179	0.2100	0.685400	0.6854
4sensor	1	179	0.2200	0.671100	0.6711
4sensor	1	179	0.2300	0.653800	0.6538
4sensor	1	179	0.2400	0.638600	0.6386
4sensor	1	179	0.2500	0.621100	0.6211
4sensor	1	179	0.2600	0.605200	0.6052
4sensor	1	179	0.2700	0.589600	0.5896
4sensor	1	179	0.2800	0.573500	0.5735
4sensor	1	179	0.2900	0.554900	0.5549
4sensor	1	179	0.3000	0.537800	0.5378
4sensor	1	179	0.3100	0.521600	0.5216
4sensor	1	179	0.3200	0.502500	0.5025
4sensor	1	179	0.3300	0.486000	0.4860
4sensor	1	179	0.3400	0.470600	0.4706
4sensor	1	179	0.3500	0.455300	0.4553
4sensor	1	179	0.3600	0.436000	0.4360
4sensor	1	179	0.3700	0.416300	0.4163
4sensor	1	179	0.3800	0.399000	0.3990
4sensor	1	179	0.3900	0.382400	0.3824
4sensor	1	179	0.4000	0.365700	0.3657
4sensor	1	179	0.4100	0.347000	0.3470
4sensor	1	179	0.4200	0.328300	0.3283
4sensor	1	179	0.4300	0.313900	0.3139
4sensor	1	179	0.4400	0.295500	0.2954
4sensor	1	179	0.4500	0.274000	0.2739
4sensor	1	179	0.4600	0.255200	0.2551
4sensor	1	179	0.4700	0.239500	0.2394
4sensor	1	179	0.4800	0.222000	0.2218
4sensor	1	179	0.4900	0.206500	0.2061
